row,column,coefficient,observation,variance
5403,1406,1,,
1200,1407,-38.1097561,,
1249,1407,-17.16148962,,
2194,1407,-9.20640766,,
3526,1407,-17.16148962,,
3533,1407,64.47765337,,
3534,1407,-9.20640766,,
5404,1407,1,,
254,1408,12.20256254,,
2194,1408,9.20640766,,
2690,1408,-12.20256254,,
3533,1408,-9.20640766,,
3534,1408,21.4089702,,
5405,1408,1,,
1250,1409,-23.25581395,,
1251,1409,-15.31393568,,
3535,1409,48.22039623,,
3569,1409,-23.25581395,,
5406,1409,1,,
1252,1410,-1428.571429,,
1253,1410,-529.1005291,,
2195,1410,-67.11409396,,
2196,1410,-40.11231448,,
2197,1410,-46.83840749,,
2198,1410,-44.54342984,,
3536,1410,2403.666746,,
3537,1410,-67.11409396,,
3538,1410,-40.11231448,,
3539,1410,-70.5716302,,
3540,1410,-46.83840749,,
3541,1410,-44.54342984,,
3542,1410,-40.0160064,,
3710,1410,-136.7989056,,
3815,1410,-529.1005291,,
5407,1410,1,,
1254,1411,62.18905473,,
2195,1411,67.11409396,,
2199,1411,-28.4738041,,
2200,1411,-28.4738041,,
3536,1411,-67.11409396,,
3537,1411,214.724561,,
3742,1411,-62.18905473,,
5408,1411,1,,
1255,1412,-72.15007215,,
1256,1412,-72.15007215,,
1257,1412,-72.15007215,,
1258,1412,73.90983001,,
1259,1412,73.90983001,,
1260,1412,73.90983001,,
1261,1412,24.78314746,,
1262,1412,24.78314746,,
2199,1412,28.4738041,,
2200,1412,28.4738041,,
3537,1412,-85.4214123,,
3594,1412,-216.4502165,,
3616,1412,-295.63932,,
5409,1412,1,,
2196,1413,40.11231448,,
3536,1413,-40.11231448,,
3538,1413,40.11231448,,
5410,1413,1,,
3536,1414,-70.5716302,,
3539,1414,70.5716302,,
5411,1414,1,,
2197,1415,46.83840749,,
3536,1415,-46.83840749,,
3540,1415,46.83840749,,
5412,1415,1,,
2198,1416,44.54342984,,
3536,1416,-44.54342984,,
3541,1416,44.54342984,,
5413,1416,1,,
3536,1417,-40.0160064,,
3542,1417,40.0160064,,
5414,1417,1,,
1263,1418,8.783487044,,
3543,1418,109.0969636,,
3673,1418,-8.783487044,,
3689,1418,-43.59197908,,
3713,1418,-56.72149745,,
5415,1418,1,,
1264,1419,-24.9500998,,
3544,1419,65.27268045,,
3733,1419,-24.9500998,,
3769,1419,-40.32258065,,
5416,1419,1,,
1265,1420,27.57099531,,
1266,1420,-23.82086708,,
3545,1420,51.39186239,,
3621,1420,-27.57099531,,
3797,1420,-23.82086708,,
5417,1420,1,,
1267,1421,33.11258278,,
1268,1421,47.82400765,,
3546,1421,114.0491732,,
3688,1421,-66.22516556,,
3861,1421,-47.82400765,,
5418,1421,1,,
1269,1422,30.77870114,,
1270,1422,25.92688618,,
1271,1422,42.17629692,,
2201,1422,-4.615739672,,
3547,1422,-4.615739672,,
3627,1422,-25.92688618,,
3700,1422,-42.17629692,,
5419,1422,1,,
2201,1423,4.615739672,,
3547,1423,4.615739672,,
5420,1423,1,,
1272,1424,21.5424386,,
1273,1424,21.5424386,,
1274,1424,21.5424386,,
1275,1424,21.5424386,,
1276,1424,-73.04601899,,
1277,1424,-73.04601899,,
1278,1424,-73.04601899,,
1279,1424,46.64179104,,
3548,1424,398.5913935,,
3814,1424,-86.16975442,,
3817,1424,-219.138057,,
3841,1424,-93.28358209,,
5421,1424,1,,
1280,1425,-54.7645126,,
1281,1425,22.61420172,,
1282,1425,24.21893921,,
1283,1425,24.21893921,,
1284,1425,24.21893921,,
1285,1425,52.02913632,,
1286,1425,52.02913632,,
3549,1425,314.009922,,
3605,1425,-54.7645126,,
3674,1425,-22.61420172,,
3828,1425,-104.0582726,,
5422,1425,1,,
1046,1426,53.61930295,,
1152,1426,-58.41121495,,
1287,1426,-377.3584906,,
2202,1426,-23.03616678,,
2203,1426,-28.68617326,,
2204,1426,-85.76329331,,
2205,1426,-14.28163382,,
3326,1426,-53.61930295,,
3389,1426,-58.41121495,,
3550,1426,-23.03616678,,
3551,1426,-18.79345988,,
3552,1426,-17.64602082,,
3553,1426,-14.28163382,,
3567,1426,-377.3584906,,
3851,1426,-213.6752137,,
5423,1426,1,,
1288,1427,-62.22775358,,
1289,1427,42.22972973,,
2202,1427,23.03616678,,
2206,1427,-23.15350776,,
3550,1427,150.6471578,,
3568,1427,-62.22775358,,
3750,1427,-42.22972973,,
5424,1427,1,,
2206,1428,23.15350776,,
3397,1428,-10.60220526,,
3550,1428,-23.15350776,,
5425,1428,1,,
3551,1429,18.79345988,,
5426,1429,1,,
3552,1430,17.64602082,,
5427,1430,1,,
2203,1431,28.68617326,,
5428,1431,1,,
2204,1432,85.76329331,,
5429,1432,1,,
2205,1433,14.28163382,,
3553,1433,14.28163382,,
5430,1433,1,,
1290,1434,48.37929366,,
1291,1434,13.76462491,,
1292,1434,-26.17801047,,
3554,1434,162.8792332,,
3592,1434,-96.75858732,,
3738,1434,-13.76462491,,
3749,1434,-52.35602094,,
5431,1434,1,,
1293,1435,23.47969007,,
3653,1435,-128.2873637,,
3714,1435,-53.02226935,,
3724,1435,-23.47969007,,
3867,1435,-14.95438911,,
5432,1435,1,,
1294,1436,-130.2083333,,
1295,1436,-130.2083333,,
1296,1436,43.68719965,,
1297,1436,63.7755102,,
3555,1436,403.0782502,,
3703,1436,-43.68719965,,
3720,1436,-63.7755102,,
5433,1436,1,,
1298,1437,-28.12148481,,
1299,1437,-63.33122229,,
2207,1437,-5.387931034,,
2208,1437,-4.311088119,,
2209,1437,-4.66439666,,
2210,1437,-3.267653498,,
3556,1437,158.2359657,,
3557,1437,-11.68497312,,
3558,1437,-5.387931034,,
3559,1437,-4.311088119,,
3560,1437,-3.267653498,,
3750,1437,-28.12148481,,
3852,1437,-63.33122229,,
5434,1437,1,,
438,1438,9.594166747,,
2853,1438,-9.594166747,,
3556,1438,-11.68497312,,
3557,1438,21.27913987,,
5435,1438,1,,
2207,1439,5.387931034,,
3556,1439,-5.387931034,,
3558,1439,5.387931034,,
5436,1439,1,,
2208,1440,4.311088119,,
3556,1440,-4.311088119,,
3559,1440,4.311088119,,
5437,1440,1,,
2209,1441,4.66439666,,
3556,1441,-4.66439666,,
5438,1441,1,,
2210,1442,3.267653498,,
3556,1442,-3.267653498,,
3560,1442,3.267653498,,
5439,1442,1,,
1300,1443,-18.51166235,,
1301,1443,19.43256899,,
2211,1443,-49.04364885,,
3561,1443,218.074304,,
3562,1443,-49.04364885,,
3565,1443,-18.51166235,,
3832,1443,-66.44518272,,
3893,1443,-19.43256899,,
5440,1443,1,,
1302,1444,44.88330341,,
1303,1444,-32.02049312,,
2211,1444,49.04364885,,
3561,1444,-49.04364885,,
3562,1444,157.9679385,,
3630,1444,-44.88330341,,
3867,1444,-64.04098623,,
5441,1444,1,,
1304,1445,-341.2969283,,
1305,1445,81.16883117,,
2212,1445,-100.5025126,,
3563,1445,-100.5025126,,
3571,1445,-341.2969283,,
3864,1445,-81.16883117,,
5442,1445,1,,
1306,1446,-108.2251082,,
1307,1446,-108.2251082,,
1308,1446,41.33939644,,
1309,1446,-160.7717042,,
1310,1446,-160.7717042,,
2212,1446,100.5025126,,
2213,1446,-38.19709702,,
2214,1446,-38.19709702,,
3563,1446,756.2297279,,
3564,1446,-76.39419404,,
3628,1446,-216.4502165,,
3675,1446,-41.33939644,,
3847,1446,-321.5434084,,
5443,1446,1,,
1311,1447,50.30181087,,
1312,1447,14.3328078,,
2213,1447,38.19709702,,
2214,1447,38.19709702,,
3563,1447,-76.39419404,,
3564,1447,241.6324344,,
3612,1447,-150.9054326,,
3837,1447,-14.3328078,,
5444,1447,1,,
1300,1448,18.51166235,,
1313,1448,46.31773969,,
1314,1448,46.31773969,,
2215,1448,-29.74419988,,
2216,1448,-29.74419988,,
3561,1448,-18.51166235,,
3565,1448,170.6355415,,
3566,1448,-59.48839976,,
5445,1448,1,,
1315,1449,16.3371998,,
1316,1449,-18.85725061,,
2215,1449,29.74419988,,
2216,1449,29.74419988,,
3565,1449,-59.48839976,,
3566,1449,113.5401008,,
3718,1449,-16.3371998,,
5446,1449,1,,
1287,1450,377.3584906,,
1317,1450,-136.7989056,,
2217,1450,-51.25576627,,
2218,1450,-111.1111111,,
3567,1450,786.6564321,,
3568,1450,-110.1321586,,
3570,1450,-51.25576627,,
3580,1450,-136.7989056,,
5447,1450,1,,
308,1451,-48.8997555,,
1288,1451,62.22775358,,
2219,1451,-17.80626781,,
3550,1451,-62.22775358,,
3567,1451,-110.1321586,,
3568,1451,239.0659355,,
3569,1451,-17.80626781,,
5448,1451,1,,
1250,1452,23.25581395,,
1318,1452,20.72968491,,
2219,1452,17.80626781,,
3535,1452,-23.25581395,,
3568,1452,-17.80626781,,
3569,1452,61.79176667,,
3853,1452,-20.72968491,,
5449,1452,1,,
2217,1453,51.25576627,,
3567,1453,-51.25576627,,
3570,1453,51.25576627,,
5450,1453,1,,
2218,1454,111.1111111,,
3567,1454,-111.1111111,,
5451,1454,1,,
1304,1455,341.2969283,,
1319,1455,-340.1360544,,
2220,1455,-122.1001221,,
3571,1455,803.5331048,,
3572,1455,-122.1001221,,
3686,1455,-340.1360544,,
5452,1455,1,,
1320,1456,-150.3759398,,
1321,1456,-76.39419404,,
2220,1456,122.1001221,,
2221,1456,-37.69317753,,
2222,1456,-37.69317753,,
3571,1456,-122.1001221,,
3572,1456,424.2566111,,
3573,1456,-75.38635507,,
3711,1456,-150.3759398,,
3796,1456,-76.39419404,,
5453,1456,1,,
1322,1457,21.38122728,,
1323,1457,-32.90556104,,
2221,1457,37.69317753,,
2222,1457,37.69317753,,
3572,1457,-75.38635507,,
3573,1457,195.4842655,,
3605,1457,-21.38122728,,
3782,1457,-98.71668312,,
5454,1457,1,,
1324,1458,44.07227854,,
1325,1458,20.91612633,,
3574,1458,109.0606834,,
3730,1458,-20.91612633,,
5455,1458,1,,
1326,1459,21.50537634,,
1327,1459,27.73925104,,
1328,1459,-59.66587112,,
1329,1459,80.45052293,,
1330,1459,80.45052293,,
3575,1459,269.8115444,,
3602,1459,-21.50537634,,
3752,1459,-59.66587112,,
3814,1459,-160.9010459,,
5456,1459,1,,
1331,1460,15.59332606,,
1332,1460,15.59332606,,
1333,1460,26.16431188,,
1334,1460,24.87562189,,
1335,1460,-60.42296073,,
1336,1460,-60.42296073,,
3576,1460,218.6658334,,
3577,1460,-46.77997817,,
3674,1460,-26.16431188,,
3704,1460,-24.87562189,,
3735,1460,-120.8459215,,
5457,1460,1,,
1331,1461,-15.59332606,,
1332,1461,-15.59332606,,
1337,1461,66.35700066,,
1338,1461,66.35700066,,
1339,1461,66.35700066,,
3576,1461,-46.77997817,,
3577,1461,245.8509802,,
5458,1461,1,,
1340,1462,16.08492842,,
1341,1462,-27.77006387,,
1342,1462,30.95975232,,
3578,1462,74.81474462,,
3602,1462,-16.08492842,,
3722,1462,-27.77006387,,
3830,1462,-30.95975232,,
5459,1462,1,,
1343,1463,-102.2494888,,
1344,1463,-102.2494888,,
1345,1463,-102.2494888,,
1346,1463,-99.9000999,,
1347,1463,-99.9000999,,
3627,1463,-82.00082001,,
3729,1463,-199.8001998,,
5460,1463,1,,
1348,1464,48.85197851,,
1349,1464,107.5268817,,
3561,1464,-64.64124111,,
3579,1464,-20.09646302,,
3652,1464,-48.85197851,,
3656,1464,-51.44032922,,
3857,1464,-107.5268817,,
5461,1464,1,,
1350,1465,-64.22607579,,
3579,1465,148.5486146,,
3698,1465,-128.4521516,,
5462,1465,1,,
1317,1466,136.7989056,,
1351,1466,129.7016861,,
1352,1466,-1369.863014,,
2223,1466,-62.38303182,,
2224,1466,-40.83299306,,
2225,1466,-44.66279589,,
2226,1466,-41.37360364,,
2227,1466,-49.14004914,,
3567,1466,-136.7989056,,
3580,1466,1974.48477,,
3581,1466,-62.38303182,,
3582,1466,-40.83299306,,
3583,1466,-44.66279589,,
3584,1466,-41.37360364,,
3585,1466,-49.14004914,,
3586,1466,-45.70383912,,
3845,1466,-1369.863014,,
5463,1466,1,,
2223,1467,62.38303182,,
2228,1467,-16.81237391,,
3580,1467,-62.38303182,,
3581,1467,304.4206309,,
5464,1467,1,,
1353,1468,-18.84658877,,
2228,1468,16.81237391,,
3581,1468,-16.81237391,,
3631,1468,-18.84658877,,
5465,1468,1,,
2224,1469,40.83299306,,
3580,1469,-40.83299306,,
3582,1469,40.83299306,,
5466,1469,1,,
2225,1470,44.66279589,,
3580,1470,-44.66279589,,
3583,1470,44.66279589,,
5467,1470,1,,
2226,1471,41.37360364,,
3580,1471,-41.37360364,,
3584,1471,41.37360364,,
5468,1471,1,,
3580,1472,-54.02485143,,
5469,1472,1,,
2227,1473,49.14004914,,
3580,1473,-49.14004914,,
3585,1473,49.14004914,,
5470,1473,1,,
3580,1474,-45.70383912,,
3586,1474,45.70383912,,
5471,1474,1,,
1354,1475,21.12378538,,
1355,1475,23.39728591,,
1356,1475,40.83299306,,
3587,1475,85.35406436,,
3724,1475,-21.12378538,,
3763,1475,-23.39728591,,
5472,1475,1,,
1357,1476,-48.7804878,,
2229,1476,-13.97819402,,
3588,1476,62.75868182,,
3589,1476,-13.97819402,,
3774,1476,-48.7804878,,
5473,1476,1,,
1358,1477,17.10571331,,
2229,1477,13.97819402,,
3588,1477,-13.97819402,,
3589,1477,31.08390733,,
3850,1477,-17.10571331,,
5474,1477,1,,
1359,1478,23.12673451,,
1360,1478,28.26455625,,
1361,1478,27.72387025,,
1362,1478,94.07337723,,
3590,1478,173.1885382,,
3736,1478,-28.26455625,,
5475,1478,1,,
1363,1479,-34.98950315,,
1364,1479,-11.74950065,,
3591,1479,46.7390038,,
3626,1479,-34.98950315,,
3846,1479,-11.74950065,,
5476,1479,1,,
1290,1480,-48.37929366,,
1365,1480,41.75365344,,
3554,1480,-96.75858732,,
3592,1480,180.2658942,,
3600,1480,-83.50730689,,
5477,1480,1,,
1366,1481,-63.49206349,,
1367,1481,-25.4517689,,
3593,1481,115.4268832,,
3665,1481,-63.49206349,,
3691,1481,-25.4517689,,
5478,1481,1,,
1368,1482,-48.37929366,,
3593,1482,-26.48305085,,
3844,1482,-48.37929366,,
5479,1482,1,,
1255,1483,72.15007215,,
1256,1483,72.15007215,,
1257,1483,72.15007215,,
1369,1483,12.53761284,,
1370,1483,12.53761284,,
1371,1483,26.15746796,,
1372,1483,26.15746796,,
3594,1483,293.840378,,
3830,1483,-25.07522568,,
5480,1483,1,,
1373,1484,-581.3953488,,
1374,1484,134.9527665,,
2230,1484,-217.8649237,,
2231,1484,-59.70149254,,
2232,1484,-46.16805171,,
2233,1484,-58.1733566,,
3595,1484,-59.70149254,,
3596,1484,-46.57661854,,
3597,1484,-46.16805171,,
3598,1484,-58.1733566,,
5481,1484,1,,
1313,1485,-46.31773969,,
1314,1485,-46.31773969,,
2230,1485,217.8649237,,
2234,1485,-21.92021043,,
3565,1485,-92.63547939,,
3757,1485,-111.6071429,,
5482,1485,1,,
1375,1486,53.67686527,,
1376,1486,53.67686527,,
2234,1486,21.92021043,,
3692,1486,-27.08559047,,
5483,1486,1,,
2231,1487,59.70149254,,
3595,1487,59.70149254,,
5484,1487,1,,
3596,1488,46.57661854,,
5485,1488,1,,
2232,1489,46.16805171,,
3597,1489,46.16805171,,
5486,1489,1,,
2233,1490,58.1733566,,
3598,1490,58.1733566,,
5487,1490,1,,
1377,1491,43.85964912,,
1378,1491,78.6163522,,
1379,1491,-80.97165992,,
2235,1491,-33.3000333,,
3599,1491,346.2141683,,
3600,1491,-66.6000666,,
3615,1491,-43.85964912,,
3665,1491,-53.05039788,,
3675,1491,-23.11604253,,
3742,1491,-78.6163522,,
3859,1491,-80.97165992,,
5488,1491,1,,
1365,1492,-41.75365344,,
2235,1492,33.3000333,,
3592,1492,-83.50730689,,
3599,1492,-66.6000666,,
3600,1492,150.1073735,,
5489,1492,1,,
1380,1493,13.57404642,,
1381,1493,13.57404642,,
1382,1493,-47.05882353,,
1383,1493,-47.05882353,,
3601,1493,121.2657399,,
3723,1493,-27.14809285,,
3849,1493,-94.11764706,,
5490,1493,1,,
1326,1494,-21.50537634,,
1340,1494,-16.08492842,,
1384,1494,43.87889425,,
1385,1494,15.43209877,,
1386,1494,15.43209877,,
3575,1494,-21.50537634,,
3578,1494,-16.08492842,,
3602,1494,112.3333965,,
3705,1494,-43.87889425,,
3856,1494,-30.86419753,,
5491,1494,1,,
1387,1495,51.41388175,,
1388,1495,51.41388175,,
1389,1495,51.41388175,,
1390,1495,51.41388175,,
1391,1495,51.41388175,,
1392,1495,51.41388175,,
1393,1495,34.8189415,,
1394,1495,34.8189415,,
1395,1495,34.8189415,,
1396,1495,87.48906387,,
1397,1495,87.48906387,,
1398,1495,87.48906387,,
1399,1495,87.48906387,,
3603,1495,1004.62708,,
3629,1495,-462.7249357,,
3704,1495,-104.4568245,,
3794,1495,-437.4453193,,
5492,1495,1,,
1400,1496,11.84974523,,
1401,1496,13.37792642,,
1402,1496,-18.29491401,,
3604,1496,43.52258567,,
3621,1496,-11.84974523,,
3717,1496,-18.29491401,,
5493,1496,1,,
1280,1497,54.7645126,,
1322,1497,-21.38122728,,
1403,1497,35.4861604,,
1404,1497,40.12841091,,
3549,1497,-54.7645126,,
3573,1497,-21.38122728,,
3605,1497,151.7603112,,
3863,1497,-40.12841091,,
5494,1497,1,,
1324,1498,-44.07227854,,
1405,1498,48.66180049,,
3574,1498,-88.14455707,,
3858,1498,-97.32360097,,
5495,1498,1,,
1406,1499,24.44390125,,
1407,1499,24.44390125,,
1408,1499,18.4501845,,
3606,1499,90.1378046,,
3709,1499,-22.7998176,,
3738,1499,-48.88780249,,
3855,1499,-18.4501845,,
5496,1499,1,,
1409,1500,68.77579092,,
1410,1500,102.0408163,,
1411,1500,54.17118093,,
1412,1500,49.11591356,,
3699,1500,-68.77579092,,
3729,1500,-55.15719801,,
3737,1500,-102.0408163,,
5497,1500,1,,
1413,1501,-65.35947712,,
1414,1501,-49.26108374,,
3704,1501,-130.7189542,,
3708,1501,-23.08935581,,
3737,1501,-26.19172342,,
5498,1501,1,,
1415,1502,70.72135785,,
1416,1502,40.46944557,,
3607,1502,111.1908034,,
3752,1502,-70.72135785,,
5499,1502,1,,
1351,1503,-129.7016861,,
1417,1503,-116.9590643,,
2236,1503,-75.4147813,,
3580,1503,-129.7016861,,
3608,1503,-75.4147813,,
3610,1503,-33.48961822,,
3611,1503,-90.66183137,,
3773,1503,-116.9590643,,
5500,1503,1,,
1418,1504,-51.86721992,,
2236,1504,75.4147813,,
2237,1504,-19.33114247,,
3608,1504,146.6131437,,
3609,1504,-19.33114247,,
3740,1504,-51.86721992,,
5501,1504,1,,
2237,1505,19.33114247,,
3608,1505,-19.33114247,,
3609,1505,31.33450341,,
3650,1505,-12.00336094,,
5502,1505,1,,
3610,1506,33.48961822,,
5997,1506,1,,
3611,1507,90.66183137,,
5503,1507,1,,
1269,1508,-30.77870114,,
1359,1508,-23.12673451,,
1419,1508,72.25433526,,
1420,1508,82.50825083,,
1421,1508,82.50825083,,
1422,1508,82.50825083,,
1423,1508,82.50825083,,
3590,1508,-23.12673451,,
3614,1508,-144.5086705,,
3643,1508,-330.0330033,,
3705,1508,-150.2629602,,
5504,1508,1,,
1311,1509,-50.30181087,,
1424,1509,26.81684098,,
3564,1509,-150.9054326,,
3612,1509,201.2295608,,
3674,1509,-26.81684098,,
3829,1509,-23.50728726,,
5505,1509,1,,
1425,1510,41.84100418,,
3613,1510,127.4456845,,
3762,1510,-43.76367615,,
5506,1510,1,,
1419,1511,-72.25433526,,
1426,1511,38.25554705,,
1427,1511,21.4178625,,
3614,1511,204.1820801,,
3734,1511,-38.25554705,,
3826,1511,-21.4178625,,
5507,1511,1,,
1252,1512,1428.571429,,
2238,1512,-83.7520938,,
2239,1512,-98.81422925,,
2240,1512,-22.02643172,,
2241,1512,-26.54632333,,
2242,1512,-52.77044855,,
2243,1512,-85.10638298,,
2244,1512,-91.07468124,,
2245,1512,-91.07468124,,
3536,1512,-1428.571429,,
3615,1512,-83.7520938,,
3617,1512,-22.02643172,,
3618,1512,-26.54632333,,
3619,1512,-52.77044855,,
3620,1512,-85.10638298,,
3632,1512,-980.3921569,,
5508,1512,1,,
1377,1513,-43.85964912,,
1428,1513,42.14075011,,
1429,1513,50.530571,,
2238,1513,83.7520938,,
2246,1513,-29.89536622,,
2247,1513,-29.89536622,,
3599,1513,-43.85964912,,
3615,1513,418.0048309,,
3616,1513,-59.79073244,,
3677,1513,-42.14075011,,
3691,1513,-50.530571,,
5509,1513,1,,
1258,1514,-73.90983001,,
1259,1514,-73.90983001,,
1260,1514,-73.90983001,,
2246,1514,29.89536622,,
2247,1514,29.89536622,,
3615,1514,-59.79073244,,
3616,1514,355.4300525,,
5510,1514,1,,
2239,1515,98.81422925,,
5511,1515,1,,
2240,1516,22.02643172,,
3617,1516,22.02643172,,
5512,1516,1,,
2241,1517,26.54632333,,
3618,1517,26.54632333,,
5513,1517,1,,
2242,1518,52.77044855,,
3619,1518,52.77044855,,
5514,1518,1,,
5515,1519,1,,
2243,1520,85.10638298,,
3620,1520,85.10638298,,
5516,1520,1,,
5517,1521,1,,
2244,1522,91.07468124,,
5518,1522,1,,
2245,1523,91.07468124,,
5519,1523,1,,
1265,1524,-27.57099531,,
1400,1524,-11.84974523,,
1430,1524,16.23376623,,
1431,1524,14.36988073,,
3545,1524,-27.57099531,,
3604,1524,-11.84974523,,
3621,1524,70.02438751,,
3813,1524,-14.36988073,,
5520,1524,1,,
1432,1525,-67.02412869,,
1433,1525,70.2247191,,
1434,1525,70.2247191,,
1435,1525,36.21876132,,
1436,1525,36.21876132,,
3721,1525,-134.0482574,,
3835,1525,-72.43752264,,
5521,1525,1,,
1437,1526,-53.87931034,,
1438,1526,26.6028199,,
3843,1526,-26.6028199,,
5522,1526,1,,
1439,1527,50.73566717,,
3622,1527,248.3736112,,
3643,1527,-162.73393,,
3738,1527,-34.90401396,,
5523,1527,1,,
1440,1528,27.12232167,,
1441,1528,49.6031746,,
1442,1528,49.6031746,,
1443,1528,-97.65625,,
1444,1528,-97.65625,,
2248,1528,-5.396945329,,
2249,1528,-5.181884133,,
3623,1528,332.2200003,,
3624,1528,-5.396945329,,
3625,1528,-5.181884133,,
3727,1528,-27.12232167,,
3836,1528,-99.20634921,,
3863,1528,-195.3125,,
5524,1528,1,,
2248,1529,5.396945329,,
3623,1529,-5.396945329,,
3624,1529,5.396945329,,
5525,1529,1,,
2249,1530,5.181884133,,
3623,1530,-5.181884133,,
3625,1530,5.181884133,,
5526,1530,1,,
1363,1531,34.98950315,,
3591,1531,-34.98950315,,
3626,1531,41.5245966,,
3650,1531,-6.535093452,,
5527,1531,1,,
1270,1532,-25.92688618,,
1445,1532,59.27682276,,
3627,1532,167.204529,,
3672,1532,-59.27682276,,
5528,1532,1,,
1446,1533,143.6781609,,
1447,1533,-781.25,,
2250,1533,-75.4147813,,
2251,1533,-75.4147813,,
3628,1533,-150.8295626,,
3792,1533,-143.6781609,,
3798,1533,-781.25,,
5529,1533,1,,
1306,1534,108.2251082,,
1307,1534,108.2251082,,
1448,1534,20.26753141,,
1449,1534,22.85714286,,
2250,1534,75.4147813,,
2251,1534,75.4147813,,
2252,1534,-84.88964346,,
2253,1534,-84.88964346,,
2254,1534,-84.88964346,,
2255,1534,-84.88964346,,
3563,1534,-216.4502165,,
3628,1534,773.614872,,
3629,1534,-339.5585739,,
3774,1534,-20.26753141,,
3859,1534,-22.85714286,,
5530,1534,1,,
1387,1535,-51.41388175,,
1388,1535,-51.41388175,,
1389,1535,-51.41388175,,
1390,1535,-51.41388175,,
1391,1535,-51.41388175,,
1392,1535,-51.41388175,,
2252,1535,84.88964346,,
2253,1535,84.88964346,,
2254,1535,84.88964346,,
2255,1535,84.88964346,,
3603,1535,-462.7249357,,
3628,1535,-339.5585739,,
3629,1535,802.2835096,,
5531,1535,1,,
1302,1536,-44.88330341,,
1450,1536,-25.82644628,,
3562,1536,-44.88330341,,
3630,1536,70.70974969,,
5532,1536,1,,
1353,1537,18.84658877,,
1451,1537,-13.64628821,,
1452,1537,-17.37619461,,
3631,1537,49.86907159,,
3753,1537,-13.64628821,,
3772,1537,-17.37619461,,
5533,1537,1,,
1453,1538,-549.4505495,,
2256,1538,-69.73500697,,
2257,1538,-18.66368048,,
2258,1538,-74.23904974,,
2259,1538,-59.10165485,,
2260,1538,-53.76344086,,
2261,1538,-51.86721992,,
2262,1538,-143.472023,,
2263,1538,-25.4000508,,
2264,1538,-38.6996904,,
2265,1538,-29.2997363,,
3632,1538,2115.543487,,
3633,1538,-18.66368048,,
3634,1538,-74.23904974,,
3635,1538,-59.10165485,,
3636,1538,-53.76344086,,
3637,1538,-143.472023,,
3638,1538,-21.45922747,,
3639,1538,-25.4000508,,
3640,1538,-38.6996904,,
3641,1538,-29.2997363,,
3741,1538,-549.4505495,,
5534,1538,1,,
1454,1539,21.1371803,,
1455,1539,56.46527386,,
2256,1539,69.73500697,,
2266,1539,-29.83293556,,
2267,1539,-29.83293556,,
3632,1539,-69.73500697,,
3656,1539,-21.1371803,,
3754,1539,-60.82725061,,
3840,1539,-56.46527386,,
5535,1539,1,,
1456,1540,-80.25682183,,
1457,1540,-80.25682183,,
1458,1540,-80.25682183,,
2266,1540,29.83293556,,
2267,1540,29.83293556,,
3758,1540,-50.50505051,,
3856,1540,-240.7704655,,
5536,1540,1,,
2257,1541,18.66368048,,
3632,1541,-18.66368048,,
3633,1541,18.66368048,,
5537,1541,1,,
2258,1542,74.23904974,,
3632,1542,-74.23904974,,
3634,1542,74.23904974,,
5538,1542,1,,
2259,1543,59.10165485,,
3632,1543,-59.10165485,,
3635,1543,59.10165485,,
5539,1543,1,,
2260,1544,53.76344086,,
3632,1544,-53.76344086,,
3636,1544,53.76344086,,
5540,1544,1,,
2261,1545,51.86721992,,
3632,1545,-51.86721992,,
5541,1545,1,,
2262,1546,143.472023,,
3632,1546,-143.472023,,
3637,1546,143.472023,,
5542,1546,1,,
3632,1547,-21.45922747,,
3638,1547,21.45922747,,
5543,1547,1,,
2263,1548,25.4000508,,
3632,1548,-25.4000508,,
3639,1548,25.4000508,,
5544,1548,1,,
2264,1549,38.6996904,,
3632,1549,-38.6996904,,
3640,1549,38.6996904,,
5545,1549,1,,
2265,1550,29.2997363,,
3632,1550,-29.2997363,,
3641,1550,29.2997363,,
5546,1550,1,,
1459,1551,23.14814815,,
1460,1551,-24.0442414,,
1461,1551,-19.11680367,,
3642,1551,73.09023343,,
3667,1551,-23.14814815,,
